@RELATION myRel

@ATTRIBUTE At1 NUMERIC
@ATTRIBUTE At2 NUMERIC
@ATTRIBUTE Class {-1.0, 1.0}

@DATA
-0.0411,0.32,1.0
0.00902,-0.434,1.0
-0.33,0.301,1.0
0.306,-0.161,1.0
-0.543,7.62e-05,1.0
0.195,-0.296,1.0
-0.543,-0.0204,1.0
0.16,0.189,1.0
-0.223,-0.419,1.0
-0.288,0.305,1.0
0.0219,-0.388,1.0
-0.0017,0.282,1.0
-0.468,-0.206,1.0
0.201,0.0024,1.0
-0.328,0.232,1.0
-0.163,-0.398,1.0
0.0256,0.228,1.0
0.108,-0.304,1.0
-0.479,0.0719,1.0
0.182,-0.0823,1.0
-0.422,-0.241,1.0
0.155,0.0373,1.0
-0.305,0.194,1.0
-0.139,-0.363,1.0
0.0381,0.167,1.0
-0.0468,-0.332,1.0
-0.387,0.104,1.0
-0.106,-0.316,1.0
0.0737,0.124,1.0
-0.348,0.119,1.0
0.112,0.0285,1.0
-0.187,-0.267,1.0
-0.33,0.0829,1.0
0.0586,-0.133,1.0
-0.214,-0.235,1.0
0.0176,0.0932,1.0
-0.219,0.128,1.0
-0.176,-0.207,1.0
0.0431,-0.0199,1.0
-0.204,-0.181,1.0
0.00295,-0.125,1.0
-0.274,0.0468,1.0
0.00665,0.0118,1.0
-0.169,-0.135,1.0
-0.249,0.0234,1.0
-0.135,0.0707,1.0
-0.159,-0.12,1.0
-0.206,-0.0207,1.0
-0.122,-0.0671,1.0
