@RELATION myRel

@ATTRIBUTE At1 NUMERIC
@ATTRIBUTE At2 NUMERIC
@ATTRIBUTE Class {-1.0, 1.0}

@DATA
-0.384,-0.397,1.0
-0.318,0.317,1.0
-0.105,-0.442,1.0
-0.559,0.0594,1.0
0.292,-0.159,1.0
-0.387,0.26,1.0
0.265,-0.182,1.0
-0.499,-0.241,1.0
-0.0237,0.303,1.0
-0.0723,-0.428,1.0
-0.305,0.247,1.0
-0.394,-0.338,1.0
0.156,0.152,1.0
-0.462,-0.187,1.0
0.0109,-0.378,1.0
-0.213,0.259,1.0
-0.232,-0.364,1.0
-0.391,0.181,1.0
0.123,-0.283,1.0
-0.463,0.0231,1.0
0.118,0.13,1.0
-0.39,-0.209,1.0
-0.00948,-0.336,1.0
-0.261,0.204,1.0
-0.17,-0.346,1.0
-0.316,0.177,1.0
0.0968,-0.225,1.0
-0.298,0.158,1.0
-0.323,-0.264,1.0
0.0919,-0.154,1.0
-0.4,0.00463,1.0
-0.21,0.171,1.0
0.0235,-0.18,1.0
-0.326,0.0769,1.0
-0.0342,0.145,1.0
-0.215,-0.217,1.0
-0.0222,-0.202,1.0
-0.146,0.132,1.0
-0.341,-0.0358,1.0
-0.139,0.132,1.0
-0.314,0.0194,1.0
-0.0367,-0.144,1.0
-0.279,-0.0928,1.0
-0.0666,0.0656,1.0
-0.0625,-0.12,1.0
-0.186,-0.0925,1.0
-0.103,0.0369,1.0
-0.0897,-0.115,1.0
-0.162,-0.0223,1.0
-0.138,-0.0524,1.0
