@RELATION myRel

@ATTRIBUTE At1 NUMERIC
@ATTRIBUTE At2 NUMERIC
@ATTRIBUTE Class {-1.0, 1.0}

@DATA
-1.52,-0.368,1.0
-0.581,-0.182,1.0
-0.61,0.00888,1.0
-1.36,-0.258,1.0
0.235,1.48,1.0
1.32,1.36,1.0
0.586,-0.273,1.0
-0.413,0.0554,1.0
-1.23,-1.15,1.0
0.249,-0.451,1.0
0.938,-0.255,1.0
0.578,-0.622,1.0
-1.51,-1.39,1.0
1.2,-0.948,1.0
0.271,0.0595,1.0
-0.462,-0.187,1.0
1.13,1.51,1.0
-1.1,0.419,1.0
1.35,-0.962,1.0
2.51,0.901,1.0
-0.914,0.317,1.0
0.00275,-0.0555,1.0
-0.639,0.68,1.0
1.56,-0.367,1.0
-1.23,-1.3,1.0
0.112,0.238,1.0
-0.55,0.236,1.0
-0.854,-0.379,1.0
0.0968,0.589,1.0
1.44,-1.52,1.0
-1.12,0.589,1.0
-1.13,-0.0974,1.0
-1.66,-1.52,1.0
-1.42,-0.36,1.0
-0.425,0.996,1.0
-1.1,0.322,1.0
0.632,1.45,1.0
1.26,-2.39,1.0
-1.39,-0.943,1.0
-1.34,-0.419,1.0
-0.466,0.145,1.0
-0.787,-0.113,1.0
1.01,-1.05,1.0
-0.409,0.349,1.0
-1.42,0.592,1.0
-0.0273,0.739,1.0
-1.29,-0.529,1.0
-1.53,-1.72,1.0
0.553,-0.172,1.0
-0.491,-0.429,1.0
0.552,-1.07,1.0
0.171,2.11,1.0
