@RELATION myRel

@ATTRIBUTE At1 NUMERIC
@ATTRIBUTE At2 NUMERIC
@ATTRIBUTE Class {-1.0, 1.0}

@DATA
-0.563,-0.164,1.0
-0.543,7.62e-05,1.0
-1.33,-0.276,1.0
0.222,1.47,1.0
1.35,1.33,1.0
0.557,-0.255,1.0
-0.424,0.0207,1.0
-1.25,-1.14,1.0
0.205,-0.471,1.0
0.941,-0.254,1.0
0.617,-0.585,1.0
-1.45,-1.29,1.0
1.26,-0.912,1.0
0.27,0.0491,1.0
-0.468,-0.206,1.0
1.09,1.49,1.0
-1.13,0.411,1.0
1.38,-1.02,1.0
2.43,0.869,1.0
-0.935,0.321,1.0
0.000725,-0.0366,1.0
-0.521,0.726,1.0
1.01,-0.205,1.0
-1.43,-1.18,1.0
0.243,0.304,1.0
-0.577,0.206,1.0
-0.845,-0.377,1.0
0.0725,0.596,1.0
1.41,-1.48,1.0
-1.12,0.559,1.0
-1.18,0.0302,1.0
-1.67,-1.5,1.0
-1.43,-0.357,1.0
-0.637,0.942,1.0
-1.32,0.516,1.0
0.575,1.42,1.0
1.34,-1.8,1.0
-1.46,-0.909,1.0
-1.32,-0.403,1.0
-0.532,0.181,1.0
-0.781,-0.113,1.0
1.19,-1.34,1.0
-0.415,0.463,1.0
-1.72,0.142,1.0
-0.0215,0.704,1.0
-1.29,-0.754,1.0
-1.57,-1.74,1.0
0.553,-0.159,1.0
-0.533,-0.402,1.0
-0.298,-0.243,1.0
