@RELATION myRel

@ATTRIBUTE At1 NUMERIC
@ATTRIBUTE At2 NUMERIC
@ATTRIBUTE Class {-1.0, 1.0}

@DATA
-0.53,0.101,1.0
-1.46,-0.298,1.0
0.535,1.46,1.0
1.15,1.49,1.0
0.552,-0.199,1.0
-0.492,0.124,1.0
-1.38,-1.11,1.0
0.109,-0.522,1.0
0.886,-0.292,1.0
0.952,-0.782,1.0
-1.42,-1.51,1.0
1.15,-1.01,1.0
0.257,0.154,1.0
-0.323,-0.213,1.0
0.731,1.74,1.0
-1.16,0.469,1.0
1.05,-1.05,1.0
0.956,0.558,1.0
-0.972,0.473,1.0
-0.0246,-0.141,1.0
-0.411,0.727,1.0
1.06,-0.69,1.0
-1.56,-1.1,1.0
0.00914,0.431,1.0
-0.551,0.288,1.0
-0.687,-0.458,1.0
0.0438,0.536,1.0
1.26,-1.37,1.0
-1.25,0.512,1.0
-0.904,-0.203,1.0
-1.84,-1.64,1.0
-1.4,-0.386,1.0
-0.0269,0.958,1.0
-1.3,0.651,1.0
0.713,2.04,1.0
0.842,-1.41,1.0
-1.3,-0.811,1.0
-1.44,-0.43,1.0
-0.439,0.331,1.0
-0.554,-0.38,1.0
0.564,-1.13,1.0
-0.00294,0.513,1.0
-1.26,-0.515,1.0
-0.0574,-0.208,1.0
-0.966,-0.628,1.0
-2.14,-1.59,1.0
0.0561,-0.479,1.0
-0.323,-0.264,1.0
-0.945,-0.639,1.0
