@RELATION myRel

@ATTRIBUTE At1 NUMERIC
@ATTRIBUTE At2 NUMERIC
@ATTRIBUTE Class {-1.0, 1.0}

@DATA
-0.532,-0.179,1.0
-0.559,0.0594,1.0
-1.39,-0.282,1.0
0.454,1.48,1.0
1.16,1.48,1.0
0.587,-0.311,1.0
-0.4,0.00463,1.0
-1.21,-1.16,1.0
0.171,-0.502,1.0
0.933,-0.277,1.0
0.622,-0.546,1.0
-1.39,-1.35,1.0
1.21,-1.02,1.0
0.308,0.117,1.0
-0.39,-0.209,1.0
1.08,1.37,1.0
-1.15,0.406,1.0
1.52,-0.85,1.0
2.06,1.12,1.0
-0.959,0.41,1.0
-0.00329,-0.0777,1.0
-0.451,0.723,1.0
1.1,-0.695,1.0
-1.45,-1.14,1.0
0.135,0.0532,1.0
-0.522,0.206,1.0
-0.902,-0.36,1.0
0.11,0.553,1.0
1.37,-1.52,1.0
-1.17,0.564,1.0
-1.22,0.0836,1.0
-1.58,-1.61,1.0
-1.41,-0.357,1.0
-0.0987,0.966,1.0
-0.747,0.468,1.0
0.478,1.31,1.0
0.811,-1.65,1.0
-1.46,-0.891,1.0
-1.33,-0.392,1.0
-0.539,0.292,1.0
-0.792,-0.132,1.0
0.878,-1.38,1.0
-0.235,0.352,1.0
-1.21,-0.392,1.0
0.824,0.587,1.0
-1.19,-0.774,1.0
-1.73,-1.32,1.0
0.966,-0.199,1.0
-0.579,-0.397,1.0
-0.292,-0.224,1.0
