@RELATION myRel

@ATTRIBUTE Aa NUMERIC
@ATTRIBUTE Ao NUMERIC
@ATTRIBUTE Dcl NUMERIC
@ATTRIBUTE Iy NUMERIC
@ATTRIBUTE Sh NUMERIC
@ATTRIBUTE Class {0, 1}

@DATA
0.651,2.527,0.904,0.336,0.0,0
1.782,0.786,-0.151,0.115,0.081,0
0.612,2.418,0.909,0.425,0.225,0
1.796,0.6,0.135,0.211,-0.144,0
0.204,1.574,1.157,0.62,0.0,0
1.304,2.081,-0.348,-0.199,0.177,0
0.064,0.517,0.571,0.498,0.0,0
0.602,2.25,-0.543,-0.199,-0.121,0
0.302,2.12,-0.337,-0.184,-0.11,0
1.956,1.328,0.82,0.451,-0.256,0
0.075,0.376,0.311,0.424,0.0,0
1.346,2.116,-0.304,-0.166,-0.145,0
0.383,1.267,1.145,0.575,-0.212,0
1.857,1.13,-0.19,-0.068,0.064,0
0.41,2.084,1.072,0.426,-0.289,0
2.32,1.249,0.329,0.161,-0.075,0
0.366,1.494,1.248,-0.413,-0.182,0
1.79,1.505,-0.213,-0.115,0.088,0
0.369,1.788,1.134,-0.448,0.0,0
2.18,1.275,0.459,0.427,-0.234,0
0.267,1.948,1.019,0.563,0.0,0
1.814,1.24,-0.234,0.129,0.093,0
0.259,1.683,1.178,0.469,0.0,0
1.494,0.721,-0.143,0.151,0.112,0
0.651,2.023,1.176,-0.344,-0.18,0
0.555,1.681,-0.546,-0.238,-0.174,0
0.398,1.547,1.228,0.466,-0.268,0
1.116,1.999,-0.415,-0.193,-0.225,0
0.624,2.416,0.755,0.399,-0.297,0
1.6,0.524,0.135,0.129,-0.2,0
0.252,2.056,0.794,0.26,0.168,0
2.025,1.044,0.368,-0.076,-0.047,0
0.626,2.343,-0.449,-0.212,-0.12,0
0.385,1.242,0.828,-0.34,0.466,0
0.922,2.302,-0.467,0.227,-0.127,0
0.492,1.782,1.24,0.448,-0.192,0
1.929,0.828,0.178,0.163,0.159,0
0.814,2.493,0.816,0.301,-0.159,0
1.902,0.911,0.354,0.189,-0.293,0
0.349,2.027,-0.418,-0.151,-0.091,0
1.239,1.892,0.585,0.715,0.741,0
0.976,0.774,-0.182,-0.091,0.111,0
0.626,2.317,0.766,0.411,-0.305,0
0.236,0.995,0.492,0.489,0.525,0
0.797,2.197,-0.479,-0.19,0.0,0
0.181,1.316,0.821,0.676,0.0,0
1.619,1.55,-0.28,-0.1,0.0,0
0.378,1.737,1.078,-0.445,0.0,0
2.01,1.07,0.359,-0.085,-0.051,0
0.519,2.216,-0.407,-0.173,-0.095,0
2.035,1.325,0.513,0.373,-0.135,0
0.675,2.148,-0.462,-0.216,-0.12,0
0.24,1.01,0.396,0.449,0.561,0
0.693,1.713,-0.478,-0.221,-0.156,0
1.952,1.886,0.387,0.323,0.409,0
0.342,2.176,-0.339,0.294,-0.122,0
1.869,0.81,0.206,0.153,0.105,0
0.567,1.886,1.179,0.363,-0.154,0
1.943,1.012,0.188,0.151,0.136,0
0.21,1.452,0.79,0.63,0.0,0
1.396,2.01,-0.286,-0.156,-0.133,0
0.303,1.426,0.978,0.327,0.157,0
2.092,1.178,0.318,0.242,-0.067,0
0.432,2.114,-0.426,0.224,0.14,0
1.071,0.938,0.769,0.346,0.22,0
0.389,1.798,-0.414,-0.153,-0.105,0
0.741,1.431,0.979,0.473,0.233,0
1.631,1.369,-0.275,0.218,0.161,0
0.253,1.877,-0.412,0.262,-0.106,0
2.055,1.169,0.301,0.235,-0.066,0
0.699,2.295,0.67,0.403,-0.391,0
1.453,0.562,0.181,0.148,-0.072,0
0.65,2.187,-0.387,-0.179,0.181,0
0.404,1.284,0.837,0.448,-0.135,0
0.381,2.045,-0.306,-0.163,-0.091,0
1.58,1.639,0.709,0.28,0.357,0
0.838,1.825,-0.389,0.296,-0.43,0
0.839,2.26,-0.402,0.244,0.172,0
1.946,1.19,0.265,0.111,-0.065,0
0.236,1.741,0.822,0.382,-0.175,0
1.258,0.737,-0.127,0.091,0.065,0
0.71,2.25,0.718,0.272,-0.117,0
1.515,1.091,-0.152,-0.072,0.068,0
0.159,1.307,0.799,0.332,0.0,0
1.262,2.093,-0.414,0.213,0.166,0
0.744,1.505,0.909,0.437,0.231,0
1.236,1.94,-0.356,-0.177,-0.107,0
0.273,2.073,0.627,0.313,0.0,0
1.446,1.401,-0.28,-0.119,0.12,0
0.376,1.968,0.657,-0.275,-0.195,0
1.341,1.174,-0.283,-0.098,0.077,0
1.487,1.554,0.739,0.305,0.337,0
0.668,2.159,-0.382,-0.154,0.117,0
1.752,2.127,0.507,0.22,-0.124,0
1.084,0.767,-0.153,0.078,0.079,0
0.265,1.678,0.806,0.324,0.158,0
0.917,2.238,-0.446,0.247,-0.135,0
0.996,1.174,0.778,0.324,0.223,0
0.79,2.192,-0.436,0.264,-0.166,0
1.162,0.769,-0.121,0.094,-0.051,0
0.265,1.666,0.753,0.37,0.0,0
1.454,1.226,-0.265,0.1,-0.054,0
0.55,1.74,0.854,0.373,0.19,0
1.115,2.261,-0.346,0.275,-0.156,0
0.283,1.349,0.535,-0.203,-0.119,0
0.922,2.122,-0.391,0.327,0.186,0
0.52,1.822,0.784,0.287,0.271,0
1.347,0.967,-0.186,0.094,0.0,0
0.523,2.012,0.604,0.371,-0.31,0
1.103,0.789,-0.123,0.075,-0.059,0
0.659,1.949,0.779,-0.251,-0.125,0
1.425,1.819,-0.248,-0.135,0.125,0
0.28,2.032,0.499,0.287,-0.125,0
1.441,0.97,0.396,0.265,-0.164,0
0.301,1.809,-0.281,-0.138,-0.095,0
1.322,1.153,0.403,0.371,-0.395,0
0.644,1.912,-0.322,-0.154,0.136,0
1.362,1.3,0.486,0.385,-0.276,0
0.469,1.774,-0.391,-0.157,-0.101,0
0.716,1.75,0.852,0.226,0.132,0
0.774,0.964,-0.256,-0.123,0.0,0
0.377,1.73,0.729,0.345,0.189,0
1.518,1.411,-0.23,0.135,-0.08,0
0.383,1.876,0.687,0.306,0.0,0
1.172,1.957,-0.32,-0.146,0.128,0
0.825,0.834,0.192,0.083,0.085,0
0.798,1.703,-0.323,0.333,-0.376,0
1.414,1.694,0.626,-0.195,-0.117,0
0.441,1.842,-0.321,0.229,-0.096,0
1.509,1.557,0.482,0.283,-0.169,0
0.773,2.061,-0.344,-0.179,-0.115,0
1.139,0.866,0.238,0.096,0.081,0
1.386,1.298,-0.23,0.109,0.095,0
0.339,1.855,0.577,0.288,0.139,0
1.089,1.423,-0.387,-0.123,0.09,0
1.146,1.998,0.64,-0.189,-0.178,0
0.792,2.117,-0.322,0.234,0.161,0
1.297,1.473,-0.26,0.322,0.0,0
0.427,1.543,0.576,-0.193,-0.123,0
1.041,1.96,-0.318,0.195,-0.41,0
0.32,1.827,0.587,0.23,-0.133,0
1.158,0.988,-0.194,0.094,0.061,0
0.82,2.083,0.492,0.283,-0.19,0
1.036,2.038,-0.346,-0.127,0.099,0
0.816,0.855,0.197,0.084,0.085,0
1.086,1.163,-0.272,-0.118,-0.06,0
0.847,1.717,0.516,0.312,-0.322,0
0.598,1.583,-0.355,-0.152,-0.075,0
1.12,1.599,0.512,0.329,-0.275,0
0.907,1.906,-0.415,-0.155,-0.101,0
1.402,1.426,0.472,-0.145,-0.088,0
0.826,1.872,-0.313,0.232,-0.322,0
0.816,1.456,0.507,-0.189,0.0,0
1.056,1.866,-0.335,0.211,0.134,0
0.657,1.763,0.499,-0.173,0.0,0
0.815,1.8,-0.29,0.217,-0.304,0
1.041,1.631,0.505,0.34,-0.262,0
1.183,1.857,-0.264,-0.114,0.095,0
0.721,1.818,0.438,0.264,-0.302,0
0.608,1.52,-0.344,-0.129,-0.074,0
1.086,1.046,0.254,0.202,-0.089,0
1.107,1.532,-0.338,-0.113,-0.081,0
1.034,1.039,0.257,0.198,-0.09,0
0.595,1.653,-0.345,0.205,-0.084,0
1.0,1.795,0.35,0.242,-0.164,0
0.714,1.481,-0.358,0.194,-0.219,0
0.996,1.089,0.307,0.177,-0.103,0
0.719,1.661,-0.247,-0.141,0.107,0
0.77,1.607,0.427,0.183,-0.079,0
0.668,1.559,-0.3,-0.128,-0.07,0
0.9,1.372,0.327,-0.1,-0.067,0
0.892,1.534,0.287,0.118,0.069,0
1.16,1.236,-0.238,-0.093,-0.058,0
0.791,1.38,-0.238,-0.12,0.0,0
0.81,1.545,-0.303,0.181,-0.087,0
1.179,1.328,-0.231,-0.093,-0.064,0
0.85,1.384,-0.238,-0.112,-0.051,0
1.001,1.491,-0.225,-0.094,0.095,0
0.983,1.849,-0.384,-0.181,-0.116,1
0.327,0.659,0.765,2.197,2.149,1
-0.59,-1.327,-0.549,-0.647,0.0,1
1.103,0.633,2.839,-0.626,-0.249,1
0.227,0.978,-0.604,2.218,-1.008,1
0.174,0.709,2.382,-0.877,1.723,1
-0.073,-0.25,-0.445,1.539,-1.184,1
-0.107,-0.515,-0.666,-1.526,0.0,1
0.289,0.869,1.597,2.632,-0.796,1
0.655,1.054,1.372,-0.724,1.77,1
1.077,0.335,-1.057,1.496,1.241,1
1.585,1.259,2.018,-0.585,-0.268,1
0.136,0.766,-0.584,2.249,0.0,1
0.403,-0.648,2.077,-0.693,0.832,1
1.936,2.328,-0.422,-0.148,-0.093,1
-0.136,-0.397,0.703,-0.743,1.456,1
-0.217,0.793,-0.519,1.583,-0.768,1
0.497,0.378,1.876,2.463,-0.698,1
0.49,0.722,-1.086,-0.999,-0.785,1
0.269,0.725,2.656,1.374,0.893,1
0.214,0.601,2.278,-0.771,-0.904,1
0.35,0.585,0.907,2.188,1.632,1
-0.104,-0.438,-0.816,-0.886,0.0,1
1.309,0.768,1.781,1.657,-0.414,1
0.248,0.947,2.06,-0.911,1.519,1
-0.247,0.524,1.13,1.935,-0.977,1
0.458,0.924,1.97,-0.625,1.592,1
0.249,0.569,0.933,2.165,-1.034,1
0.395,0.644,3.005,-0.542,0.52,1
0.334,2.68,-0.536,1.172,-0.369,1
0.36,0.689,2.035,1.434,1.627,1
0.743,1.36,-0.776,1.141,-0.308,1
0.877,0.255,2.422,-0.667,-0.416,1
-0.147,-0.297,-0.468,1.205,0.0,1
1.072,0.89,2.556,-0.668,-0.373,1
0.23,0.398,0.533,1.72,1.699,1
0.691,0.817,2.021,-0.679,-0.684,1
0.31,0.496,1.401,1.696,1.766,1
0.223,0.367,0.57,1.789,1.503,1
1.702,1.179,1.153,0.712,-0.547,1
0.319,1.059,2.039,-0.751,1.249,1
0.119,0.614,0.866,2.237,-0.765,1
0.251,0.964,1.656,-0.753,1.305,1
0.15,0.391,0.778,2.21,-0.693,1
1.476,1.929,1.524,-0.3,-0.122,1
0.499,0.901,-0.659,-0.638,0.313,1
0.231,0.661,2.467,1.153,1.191,1
0.161,0.177,-0.167,0.714,-0.937,1
1.396,1.149,0.981,0.662,1.499,1
0.161,0.678,0.809,2.134,-0.854,1
0.959,0.934,1.852,-0.615,0.965,1
0.547,1.069,1.007,2.259,-0.731,1
0.198,0.67,0.768,-0.384,1.48,1
0.172,0.411,1.958,0.959,-1.005,1
0.218,0.331,0.468,1.11,1.845,1
1.199,2.525,1.24,-0.326,-0.166,1
0.532,0.434,1.216,1.443,1.977,1
0.238,0.809,2.106,-0.604,-0.711,1
0.95,0.555,1.311,1.481,1.496,1
1.469,1.318,1.68,-0.469,-0.167,1
0.215,0.376,0.637,1.861,1.246,1
0.356,1.082,2.255,-0.575,-0.644,1
0.499,0.351,0.358,1.423,1.371,1
0.794,1.392,1.044,-0.629,-0.633,1
0.328,0.517,1.49,0.888,1.952,1
0.123,0.447,0.743,2.028,-0.833,1
1.283,2.381,1.223,-0.348,0.221,1
0.233,0.685,0.936,2.078,-0.9,1
0.48,1.502,2.495,-0.692,0.402,1
0.237,0.789,1.023,2.106,-0.857,1
0.135,0.483,0.456,-0.493,1.108,1
0.598,0.932,2.187,1.787,-0.49,1
1.303,2.465,0.634,0.761,-0.31,1
0.346,0.526,1.47,1.195,1.876,1
1.02,2.502,1.043,-0.343,-0.167,1
-0.266,0.638,0.731,1.742,0.0,1
0.983,1.915,1.802,-0.662,-0.197,1
0.177,0.256,-0.164,0.891,1.044,1
1.322,1.284,2.042,-0.441,-0.179,1
0.403,1.026,1.205,1.809,1.525,1
0.258,1.188,2.135,-0.667,-0.424,1
0.072,0.376,0.657,1.93,-0.578,1
0.374,3.148,1.502,0.533,-0.174,1
0.431,0.681,2.374,-0.694,0.691,1
0.673,0.596,0.65,2.123,-0.553,1
0.242,0.679,2.17,-0.68,0.545,1
0.221,0.845,0.919,2.423,0.0,1
1.364,0.808,1.355,-0.511,-0.38,1
0.306,0.483,1.901,1.404,1.526,1
1.059,2.209,0.967,-0.361,-0.145,1
0.475,1.016,1.403,0.788,1.902,1
0.225,0.363,0.738,1.63,-0.97,1
1.62,1.209,1.446,0.716,0.837,1
0.103,0.435,0.622,1.844,-0.797,1
0.135,0.491,0.384,-0.37,1.116,1
1.031,0.584,1.866,1.532,-0.672,1
1.079,2.734,0.668,0.416,0.213,1
0.143,0.394,0.731,2.066,0.0,1
0.852,1.655,2.298,-0.528,-0.219,1
0.107,0.415,0.631,1.861,-0.632,1
0.951,0.414,1.981,-0.633,0.34,1
0.155,0.328,0.534,1.662,-0.889,1
0.52,0.985,1.236,1.072,1.783,1
1.013,2.312,1.531,-0.381,-0.162,1
0.098,0.693,0.294,0.912,1.322,1
0.584,1.413,2.371,-0.653,-0.275,1
0.747,0.593,1.381,1.936,1.205,1
0.13,0.695,0.415,-0.786,0.0,1
0.697,1.043,1.942,0.84,1.487,1
1.031,0.584,1.866,1.532,-0.671,1
0.151,0.509,0.505,-0.312,0.944,1
1.437,1.91,1.583,0.563,-0.165,1
0.1,0.508,0.479,1.837,0.0,1
0.28,0.685,2.126,-0.687,0.477,1
0.151,0.82,0.63,1.777,-0.828,1
0.562,1.018,1.647,-0.43,0.918,1
0.25,0.958,0.713,2.169,0.0,1
0.276,1.265,2.349,-0.651,0.0,1
0.895,0.559,1.321,1.421,1.516,1
0.247,0.563,0.768,1.569,-0.961,1
0.959,0.755,1.611,0.942,1.499,1
-0.085,0.562,0.929,0.957,-0.724,1
0.721,1.473,1.911,0.746,1.298,1
0.985,2.644,0.805,0.394,-0.171,1
0.201,0.714,1.576,1.345,1.486,1
0.444,1.556,2.208,-0.526,-0.355,1
0.201,0.424,0.782,2.001,0.0,1
0.423,1.251,1.84,-0.554,-0.524,1
0.307,0.846,2.121,1.537,1.264,1
0.269,0.524,0.711,-0.714,0.0,1
0.588,0.442,2.201,1.255,1.27,1
0.302,0.555,0.595,1.213,-0.873,1
1.014,0.653,1.828,1.07,1.297,1
0.185,0.746,1.31,1.934,-0.782,1
0.236,0.772,2.184,-0.608,0.365,1
0.204,0.527,0.407,1.66,-0.714,1
0.633,0.802,2.23,-0.659,0.0,1
0.489,2.944,0.652,0.78,0.756,1
0.173,0.362,0.693,1.387,-0.804,1
0.538,0.682,1.767,1.165,1.541,1
1.443,1.953,0.7,0.559,0.0,1
0.136,0.214,0.237,0.45,0.847,1
0.641,1.284,2.266,1.508,-0.421,1
0.207,0.658,1.056,0.616,1.462,1
0.651,2.706,0.894,0.903,-0.32,1
0.729,1.166,1.935,0.736,1.285,1
0.305,0.599,0.826,1.921,-0.636,1
0.579,2.811,0.758,0.495,0.699,1
0.558,0.41,1.943,-0.497,0.44,1
0.113,0.47,0.856,0.597,-0.789,1
0.518,0.819,2.246,1.016,1.261,1
0.152,0.52,0.92,1.652,-0.749,1
0.299,0.849,1.679,-0.609,0.507,1
0.271,0.811,0.913,2.122,0.0,1
0.296,1.085,2.155,-0.596,-0.31,1
0.216,0.732,0.77,1.698,0.843,1
0.567,0.907,1.464,-0.617,-0.492,1
0.857,0.542,1.612,1.853,0.767,1
0.106,0.635,0.252,0.453,0.944,1
1.21,1.967,1.315,0.986,-0.323,1
0.564,2.68,0.947,0.763,0.723,1
0.245,0.727,1.122,1.739,-0.781,1
0.612,0.593,1.924,1.406,1.257,1
0.597,1.133,1.896,-0.601,-0.231,1
0.271,0.544,0.439,1.434,0.851,1
0.259,1.255,2.004,-0.496,-0.265,1
0.261,0.293,0.61,1.27,0.929,1
0.914,1.734,0.614,-0.217,-0.11,1
0.572,1.309,1.464,1.936,-0.501,1
0.119,0.654,0.257,0.404,0.873,1
0.307,0.853,2.321,0.792,-0.633,1
0.202,0.733,0.89,0.343,1.266,1
0.459,0.541,1.959,1.106,-0.785,1
0.871,0.961,1.468,1.132,1.339,1
0.208,0.824,1.253,1.792,-0.738,1
0.773,2.314,1.457,0.646,0.835,1
0.064,0.286,0.689,0.449,-0.448,1
0.678,0.655,1.833,1.735,0.846,1
0.569,0.908,2.019,-0.531,-0.226,1
0.248,0.601,0.681,0.993,1.2,1
0.889,1.66,1.282,-0.371,-0.14,1
-0.102,0.724,1.211,1.293,-0.592,1
0.287,0.931,2.156,0.902,1.253,1
0.302,0.697,0.709,1.227,-0.737,1
0.322,1.981,1.185,0.856,1.153,1
0.596,0.187,1.576,0.863,-0.569,1
0.222,1.185,0.632,0.977,1.181,1
0.208,0.897,0.738,1.64,-0.648,1
1.213,0.697,1.807,1.233,0.647,1
0.927,2.496,1.039,0.798,-0.242,1
0.198,0.639,1.029,0.671,1.312,1
0.525,1.542,1.83,1.723,-0.478,1
0.105,0.707,1.457,-0.562,0.0,1
0.298,1.13,0.75,1.29,-0.74,1
0.149,0.513,0.622,1.332,0.851,1
1.166,1.382,1.907,0.706,0.375,1
0.272,0.719,0.413,1.061,-0.518,1
0.331,1.163,1.909,1.493,1.117,1
0.564,1.168,1.752,-0.494,-0.229,1
0.141,0.64,0.922,1.899,0.0,1
0.769,2.192,1.816,0.518,-0.194,1
0.272,0.527,0.821,1.185,1.092,1
0.544,2.494,1.148,1.169,-0.355,1
0.245,0.521,0.79,1.135,1.037,1
0.367,0.768,1.073,1.582,-0.785,1
0.736,2.344,0.998,0.618,0.733,1
-0.105,0.697,1.461,0.0,0.0,1
0.152,0.526,0.835,0.862,0.997,1
0.507,1.592,0.943,1.732,-0.538,1
0.851,2.024,0.903,0.524,0.634,1
0.239,0.589,2.461,0.899,0.0,1
0.16,0.991,0.508,1.083,1.006,1
0.337,1.199,1.959,1.051,-0.714,1
0.159,0.686,1.129,1.911,0.0,1
0.695,1.215,1.535,-0.318,-0.267,1
0.396,0.629,1.525,1.985,0.0,1
0.231,0.885,1.375,-0.405,-0.198,1
-0.072,0.661,1.134,1.246,0.76,1
1.147,0.598,1.717,0.636,-0.247,1
0.214,1.201,0.711,1.41,0.764,1
0.657,2.528,1.186,0.882,-0.241,1
0.097,0.434,0.746,0.0,0.0,1
0.554,1.308,2.1,0.99,1.002,1
0.106,0.468,0.906,0.825,-0.558,1
0.301,1.086,2.021,0.933,1.105,1
0.089,0.322,0.591,0.521,-0.299,1
0.596,1.555,1.434,0.699,1.074,1
0.345,1.261,1.718,1.312,-0.712,1
0.089,0.511,0.279,0.573,0.0,1
0.838,0.258,1.82,0.769,0.428,1
0.516,1.19,0.935,0.766,-0.709,1
0.195,0.443,0.755,0.65,0.758,1
0.676,2.231,1.364,1.144,-0.307,1
0.195,0.454,0.768,0.713,0.72,1
0.4,0.887,1.77,1.122,-0.716,1
1.178,0.625,1.634,0.618,0.273,1
0.102,0.514,0.336,0.813,0.0,1
0.376,1.33,2.043,0.818,0.969,1
0.15,0.635,1.424,1.116,-0.667,1
0.249,0.381,0.719,0.869,0.708,1
0.598,1.598,2.13,0.708,-0.255,1
0.494,2.367,1.052,0.751,-0.291,1
0.363,0.44,1.951,1.01,0.719,1
0.53,1.273,1.002,0.733,-0.692,1
0.244,0.562,2.09,0.839,0.6,1
0.939,1.4,1.587,1.303,-0.455,1
0.336,0.81,0.796,0.968,0.921,1
0.955,1.445,1.608,0.716,0.689,1
0.105,0.517,0.332,0.829,0.0,1
0.636,0.675,1.915,1.531,0.725,1
0.121,0.74,0.345,1.219,0.0,1
0.441,0.596,2.27,0.923,0.602,1
0.119,0.804,0.373,1.278,0.0,1
0.453,1.5,1.71,0.959,0.989,1
0.471,1.471,1.614,1.503,-0.515,1
0.748,1.16,0.798,0.896,0.821,1
0.314,1.186,1.595,1.327,-0.623,1
1.017,1.215,1.091,0.409,0.233,1
0.137,0.714,1.35,0.972,-0.63,1
0.367,1.632,1.455,0.562,-0.387,1
0.4,1.334,1.457,1.883,0.0,1
0.885,0.328,1.847,0.751,0.387,1
0.313,1.214,0.8,1.077,0.748,1
0.383,0.711,2.162,0.79,0.636,1
0.446,0.769,1.029,1.576,-0.504,1
1.021,0.494,1.73,0.887,-0.244,1
0.278,1.63,1.856,1.155,-0.379,1
0.621,0.433,1.557,0.719,0.719,1
0.476,1.125,0.832,1.147,-0.518,1
0.551,0.418,2.13,0.91,0.485,1
0.321,0.648,0.388,1.075,0.0,1
0.381,1.368,1.608,0.783,-0.601,1
0.153,0.563,0.462,0.703,0.0,1
0.679,0.639,1.928,0.926,0.535,1
0.201,0.892,0.909,1.008,-0.476,1
0.755,1.187,0.829,1.122,0.604,1
0.469,0.495,1.153,1.905,0.0,1
0.367,0.51,0.946,0.886,0.64,1
0.257,1.029,2.142,1.26,0.0,1
0.142,1.011,0.624,1.292,0.0,1
0.562,1.04,1.75,0.703,-0.33,1
0.216,0.796,0.792,1.752,0.0,1
0.219,1.263,0.836,0.971,0.568,1
0.337,1.325,1.531,0.701,-0.457,1
0.396,1.382,1.724,1.114,-0.452,1
0.266,0.478,1.972,1.0,0.602,1
0.182,0.731,1.465,1.308,-0.537,1
0.369,0.48,1.833,1.151,0.58,1
0.199,1.065,0.664,1.27,0.0,1
0.515,0.457,1.714,1.058,-0.36,1
0.554,0.624,1.504,1.151,0.627,1
0.231,0.541,0.696,1.579,0.0,1
0.537,1.104,1.705,1.35,0.0,1
0.1,0.408,0.771,0.75,0.0,1
0.371,1.254,1.56,0.698,-0.355,1
0.221,0.939,0.865,1.636,0.0,1
0.419,0.601,1.127,1.045,0.554,1
0.351,0.785,1.03,1.792,0.0,1
0.599,0.585,1.525,0.809,0.429,1
0.22,0.535,0.665,1.348,0.0,1
0.618,0.884,1.435,1.215,-0.349,1
0.195,0.587,0.56,1.021,0.0,1
0.454,0.779,1.472,1.167,-0.397,1
0.323,0.577,0.736,1.267,0.0,1
0.242,0.797,1.295,1.68,0.0,1
0.223,0.609,1.516,0.618,0.0,1
0.258,0.861,0.683,1.026,0.0,1
0.287,0.99,1.566,0.904,0.0,1
0.277,0.805,1.301,0.64,0.0,1
0.312,1.078,1.058,1.277,0.0,1
0.287,0.816,1.133,1.041,0.354,1
0.143,0.947,0.779,1.17,0.0,1
0.107,0.622,1.23,0.944,0.0,1
0.287,0.883,0.887,0.842,0.0,1
0.414,0.577,0.988,1.104,0.0,1
0.141,0.56,1.008,0.828,0.0,1
0.125,0.568,0.883,0.887,0.0,1
0.121,0.575,0.967,0.943,0.0,1
