@RELATION myRel

@ATTRIBUTE At1 NUMERIC
@ATTRIBUTE At2 NUMERIC
@ATTRIBUTE Class {-1.0, 1.0}

@DATA
-1.95,-0.9,1.0
-2.02,-0.792,1.0
-1.83,-0.746,1.0
-1.5,-0.829,1.0
-1.36,-0.848,1.0
-1.27,-0.704,1.0
-0.974,-0.818,1.0
-1.21,-0.409,1.0
-1.19,-0.328,1.0
-1.46,-0.891,1.0
-1.24,-0.919,1.0
-1.26,-1.01,1.0
-1.28,-1.12,1.0
-1.25,-1.14,1.0
-1.07,-1.11,1.0
-1.42,-1.28,1.0
-1.5,-1.22,1.0
-1.52,-1.15,1.0
-1.38,-1.11,1.0
-1.43,-1.02,1.0
-1.56,-1.1,1.0
-1.69,-1.14,1.0
-1.71,-1.27,1.0
-1.75,-1.27,1.0
-1.87,-1.26,1.0
-1.9,-1.46,1.0
-1.8,-1.62,1.0
-1.82,-1.78,1.0
-2.03,-1.65,1.0
-2.14,-1.43,1.0
-2.03,-1.23,1.0
-1.59,-1.0,1.0
-1.58,-1.26,1.0
-1.63,-1.41,1.0
-1.51,-1.39,1.0
-1.66,-1.52,1.0
-1.7,-1.79,1.0
-1.64,-1.8,1.0
-1.91,-2.24,1.0
-2.13,-1.85,1.0
-0.785,-0.361,1.0
0.452,-0.204,1.0
0.99,-0.0762,1.0
1.0,0.285,1.0
-0.251,0.846,1.0
-0.425,0.996,1.0
1.9,1.27,1.0
2.21,1.02,1.0
