@RELATION myRel

@ATTRIBUTE At1 NUMERIC
@ATTRIBUTE At2 NUMERIC
@ATTRIBUTE Class {-1.0, 1.0}

@DATA
-1.92,-1.17,1.0
-1.98,-0.88,1.0
-2.15,-0.858,1.0
-1.89,-0.799,1.0
-1.81,-0.543,1.0
-1.38,-0.826,1.0
-1.29,-0.754,1.0
-0.987,-0.814,1.0
-1.2,-0.451,1.0
-1.23,-0.308,1.0
-1.41,-0.856,1.0
-1.25,-0.897,1.0
-1.19,-1.0,1.0
-1.31,-1.11,1.0
-1.28,-1.17,1.0
-1.13,-1.08,1.0
-1.39,-1.35,1.0
-1.48,-1.23,1.0
-1.51,-1.16,1.0
-1.35,-1.19,1.0
-1.41,-1.02,1.0
-1.56,-1.05,1.0
-1.64,-1.16,1.0
-1.69,-1.27,1.0
-1.76,-1.33,1.0
-1.84,-1.23,1.0
-1.9,-1.32,1.0
-1.84,-1.64,1.0
-1.8,-1.71,1.0
-2.0,-1.72,1.0
-2.11,-1.45,1.0
-2.06,-1.23,1.0
-1.64,-1.05,1.0
-1.58,-1.25,1.0
-1.59,-1.36,1.0
-1.52,-1.4,1.0
-1.58,-1.61,1.0
-1.67,-1.73,1.0
-1.62,-1.85,1.0
-1.65,-2.05,1.0
-2.08,-1.78,1.0
-0.89,-1.18,1.0
0.434,-0.189,1.0
0.98,-0.0439,1.0
1.03,0.252,1.0
-0.202,0.712,1.0
-0.325,0.969,1.0
-0.308,2.19,1.0
2.12,1.07,1.0
