@RELATION myRel

@ATTRIBUTE At1 NUMERIC
@ATTRIBUTE At2 NUMERIC
@ATTRIBUTE Class {-1.0, 1.0}

@DATA
-1.93,-0.92,1.0
-1.94,-0.761,1.0
-1.97,-0.674,1.0
-1.47,-0.817,1.0
-1.33,-0.861,1.0
-1.07,-0.709,1.0
-0.956,-0.818,1.0
-1.21,-0.392,1.0
-1.26,-0.457,1.0
-1.46,-0.909,1.0
-1.18,-0.898,1.0
-1.29,-1.03,1.0
-1.29,-1.14,1.0
-1.23,-1.15,1.0
-1.01,-1.27,1.0
-1.45,-1.29,1.0
-1.52,-1.23,1.0
-1.5,-1.14,1.0
-1.39,-1.09,1.0
-1.52,-0.993,1.0
-1.61,-1.13,1.0
-1.7,-1.16,1.0
-1.71,-1.29,1.0
-1.8,-1.26,1.0
-1.88,-1.26,1.0
-1.86,-1.47,1.0
-1.78,-1.58,1.0
-1.86,-1.78,1.0
-1.94,-1.61,1.0
-2.05,-1.4,1.0
-1.77,-1.19,1.0
-1.59,-0.98,1.0
-1.64,-1.27,1.0
-1.6,-1.44,1.0
-1.42,-1.51,1.0
-1.67,-1.5,1.0
-1.74,-1.83,1.0
-1.57,-1.74,1.0
-2.0,-2.1,1.0
-2.18,-1.88,1.0
-0.753,-0.321,1.0
0.756,-0.0709,1.0
0.928,-0.102,1.0
0.981,0.26,1.0
-0.241,0.897,1.0
-0.339,0.806,1.0
1.94,1.25,1.0
1.21,-0.873,1.0
