@RELATION myRel

@ATTRIBUTE At1 NUMERIC
@ATTRIBUTE At2 NUMERIC
@ATTRIBUTE Class {-1.0, 1.0}

@DATA
-1.96,-0.942,1.0
-1.89,-0.727,1.0
-1.98,-0.655,1.0
-1.44,-0.775,1.0
-1.3,-0.829,1.0
-0.987,-0.735,1.0
-0.945,-0.639,1.0
-1.24,-0.352,1.0
-1.28,-0.471,1.0
-1.39,-0.943,1.0
-1.14,-0.927,1.0
-1.28,-1.07,1.0
-1.31,-1.16,1.0
-1.21,-1.16,1.0
-1.14,-1.27,1.0
-1.45,-1.25,1.0
-1.53,-1.21,1.0
-1.45,-1.14,1.0
-1.38,-1.08,1.0
-1.53,-1.01,1.0
-1.62,-1.16,1.0
-1.69,-1.2,1.0
-1.73,-1.3,1.0
-1.8,-1.25,1.0
-1.86,-1.3,1.0
-1.92,-1.5,1.0
-1.76,-1.58,1.0
-1.89,-1.7,1.0
-2.14,-1.59,1.0
-2.19,-1.3,1.0
-1.76,-1.17,1.0
-1.64,-0.962,1.0
-1.63,-1.32,1.0
-1.57,-1.47,1.0
-1.4,-1.54,1.0
-1.78,-1.49,1.0
-1.69,-1.87,1.0
-1.53,-1.72,1.0
-2.05,-1.93,1.0
-2.25,-1.96,1.0
-0.752,-0.319,1.0
0.916,-0.0255,1.0
1.06,-0.0553,1.0
0.945,0.239,1.0
-0.269,0.961,1.0
-0.502,1.84,1.0
1.99,1.18,1.0
1.26,-0.912,1.0
