@RELATION myRel

@ATTRIBUTE At1 NUMERIC
@ATTRIBUTE At2 NUMERIC
@ATTRIBUTE Class {-1.0, 1.0}

@DATA
-1.99,-0.912,1.0
-2.1,-0.859,1.0
-1.87,-0.78,1.0
-1.87,-0.555,1.0
-1.37,-0.803,1.0
-1.3,-0.811,1.0
-1.01,-0.771,1.0
-0.966,-0.628,1.0
-1.23,-0.336,1.0
-1.31,-0.498,1.0
-1.37,-0.904,1.0
-1.17,-0.95,1.0
-1.3,-1.08,1.0
-1.3,-1.17,1.0
-1.19,-1.14,1.0
-1.23,-1.3,1.0
-1.45,-1.22,1.0
-1.53,-1.17,1.0
-1.43,-1.18,1.0
-1.34,-1.05,1.0
-1.55,-1.02,1.0
-1.63,-1.16,1.0
-1.67,-1.26,1.0
-1.73,-1.32,1.0
-1.81,-1.21,1.0
-1.87,-1.32,1.0
-1.86,-1.57,1.0
-1.75,-1.63,1.0
-1.97,-1.72,1.0
-2.11,-1.51,1.0
-2.09,-1.22,1.0
-1.78,-1.07,1.0
-1.51,-0.966,1.0
-1.6,-1.32,1.0
-1.55,-1.47,1.0
-1.55,-1.6,1.0
-1.79,-1.46,1.0
-1.64,-1.91,1.0
-1.75,-1.92,1.0
-2.01,-1.85,1.0
-2.28,-1.02,1.0
-0.186,-0.0925,1.0
0.95,-0.0297,1.0
1.06,-0.0531,1.0
0.934,0.258,1.0
-0.311,0.995,1.0
-0.635,1.94,1.0
2.07,1.21,1.0
1.35,-0.962,1.0
