@RELATION myRel

@ATTRIBUTE At1 NUMERIC
@ATTRIBUTE At2 NUMERIC
@ATTRIBUTE Class {-1.0, 1.0}

@DATA
-0.904,-0.203,1.0
-0.255,-0.142,1.0
0.974,-1.47,1.0
-0.132,1.68,1.0
1.61,1.4,1.0
-1.23,-0.806,1.0
-1.53,-1.17,1.0
-1.56,-0.172,1.0
1.38,1.25,1.0
0.595,0.546,1.0
-1.2,0.4,1.0
0.317,-0.0233,1.0
0.0413,0.345,1.0
1.89,1.1,1.0
0.856,-1.11,1.0
-0.248,0.514,1.0
0.276,-0.218,1.0
0.32,-0.465,1.0
0.0737,0.124,1.0
-0.539,0.648,1.0
0.617,-0.585,1.0
1.23,-1.2,1.0
0.775,0.0171,1.0
-1.79,-0.0728,1.0
-0.685,0.459,1.0
-1.05,-0.382,1.0
-1.52,-1.4,1.0
-0.72,0.189,1.0
-0.138,0.425,1.0
-0.24,1.72,1.0
0.605,0.378,1.0
0.409,0.212,1.0
0.428,-0.494,1.0
0.424,0.0533,1.0
-1.1,0.641,1.0
-0.253,-0.406,1.0
-0.251,0.846,1.0
1.52,-1.12,1.0
-1.57,-0.401,1.0
-0.946,-0.197,1.0
0.145,-0.626,1.0
-1.63,0.279,1.0
1.34,-1.07,1.0
0.591,-0.427,1.0
-1.66,-0.735,1.0
0.318,0.621,1.0
-0.709,-0.262,1.0
2.34,1.64,1.0
0.521,0.375,1.0
1.28,-0.176,1.0
-1.5,0.282,1.0
-0.181,0.344,1.0
