@RELATION myRel

@ATTRIBUTE At1 NUMERIC
@ATTRIBUTE At2 NUMERIC
@ATTRIBUTE Class {-1.0, 1.0}

@DATA
0.631,-0.674,1.0
1.09,-1.12,1.0
0.82,-0.514,1.0
-0.617,-0.458,1.0
-0.0433,0.605,1.0
0.926,-1.17,1.0
1.16,-1.3,1.0
-0.973,0.495,1.0
-0.233,0.593,1.0
1.04,0.0909,1.0
0.0821,-0.398,1.0
0.0052,0.24,1.0
-0.249,0.0234,1.0
-1.64,0.143,1.0
0.195,-0.296,1.0
-1.04,-0.2,1.0
-0.988,-0.191,1.0
0.993,0.397,1.0
-0.5,-0.0595,1.0
0.634,0.366,1.0
-1.47,-0.817,1.0
0.524,-0.648,1.0
0.208,-0.427,1.0
0.608,-1.18,1.0
-0.877,-0.401,1.0
-1.92,-1.5,1.0
0.84,-0.176,1.0
-1.65,-0.731,1.0
-0.582,-0.752,1.0
-0.21,0.171,1.0
-1.19,-0.774,1.0
0.308,0.117,1.0
1.32,-0.331,1.0
-0.00124,-0.938,1.0
-0.0342,0.145,1.0
-1.18,0.422,1.0
0.808,-0.831,1.0
0.325,0.213,1.0
-0.252,0.623,1.0
0.219,1.59,1.0
1.89,0.834,1.0
0.251,0.171,1.0
-0.146,1.83,1.0
0.389,-0.804,1.0
1.95,1.09,1.0
0.74,1.53,1.0
