@RELATION myRel

@ATTRIBUTE At1 NUMERIC
@ATTRIBUTE At2 NUMERIC
@ATTRIBUTE Class {-1.0, 1.0}

@DATA
-1.27,-0.273,1.0
-0.629,0.809,1.0
1.09,-0.643,1.0
-0.124,0.181,1.0
-0.169,-0.601,1.0
-1.26,-1.01,1.0
-1.05,-0.4,1.0
-0.279,-0.0928,1.0
1.39,-0.631,1.0
0.435,1.31,1.0
-0.208,-0.646,1.0
-1.13,-0.443,1.0
-0.326,0.0769,1.0
-1.07,-0.622,1.0
-0.653,0.433,1.0
0.177,0.731,1.0
-0.742,0.36,1.0
-0.779,0.676,1.0
-0.431,-0.346,1.0
1.45,1.33,1.0
-0.479,0.0719,1.0
-0.297,-0.467,1.0
2.62,1.12,1.0
0.896,0.363,1.0
1.14,-0.209,1.0
0.768,-0.917,1.0
-1.79,-0.98,1.0
0.13,-0.469,1.0
0.143,0.337,1.0
-0.681,-0.586,1.0
-0.994,0.192,1.0
-0.0272,1.86,1.0
-1.47,-0.212,1.0
-1.51,-0.196,1.0
1.08,-1.83,1.0
1.8,1.32,1.0
0.953,1.14,1.0
-0.927,-0.595,1.0
1.25,-1.25,1.0
-0.139,-0.363,1.0
-0.854,-0.379,1.0
-0.903,-0.0822,1.0
-1.01,-0.211,1.0
-1.46,-0.179,1.0
-0.935,0.321,1.0
0.524,-0.231,1.0
-1.55,-0.132,1.0
-0.219,-0.195,1.0
-0.521,0.726,1.0
-1.18,-0.522,1.0
0.335,1.39,1.0
0.332,-0.527,1.0
